25.5729	68
25.5931	68
25.6133	70
25.6335	70
25.6537	53
25.6738	58
25.694	67
25.7142	53
25.7344	51
25.7546	77
25.7748	61
25.795	55
25.8152	56
25.8354	68
25.8556	65
25.8758	67
25.896	59
25.9162	69
25.9364	61
25.9566	48
25.9768	60
25.997	74
26.0172	73
26.0374	67
26.0576	68
26.0778	71
26.098	78
26.1182	79
26.1384	67
26.1586	82
26.1788	59
26.199	73
26.2191	79
26.2393	70
26.2595	83
26.2797	86
26.2999	93
26.3201	87
26.3403	83
26.3605	90
26.3807	92
26.4009	81
26.4211	81
26.4413	63
26.4615	77
26.4817	66
26.5019	69
26.5221	97
26.5423	74
26.5625	66
26.5827	86
26.6029	85
26.6231	77
26.6433	65
26.6635	84
26.6837	65
26.7039	71
26.7241	65
26.7443	76
26.7645	70
26.7846	71
26.8048	68
26.825	75
26.8452	65
26.8654	68
26.8856	57
26.9058	60
26.926	70
26.9462	47
26.9664	43
26.9866	74
27.0068	53
27.027	77
27.0472	50
27.0674	68
27.0876	71
27.1078	88
27.128	91
27.1482	75
27.1684	73
27.1886	80
27.2088	41
27.229	72
27.2492	79
27.2694	64
27.2896	77
27.3098	78
27.3299	68
27.3501	71
27.3703	55
27.3905	86
27.4107	81
27.4309	89
27.4511	117
27.4713	91
27.4915	84
27.5117	80
27.5319	77
27.5521	85
27.5723	75
27.5925	68
27.6127	65
27.6329	56
27.6531	67
27.6733	72
27.6935	79
27.7137	70
27.7339	90
27.7541	81
27.7743	91
27.7945	57
27.8147	80
27.8349	70
27.8551	101
27.8752	94
27.8954	69
27.9156	81
27.9358	97
27.956	78
27.9762	74
27.9964	81
28.0166	100
28.0368	149
28.057	157
28.0772	190
28.0974	280
28.1176	370
28.1378	484
28.158	493
28.1782	497
28.1984	538
28.2186	614
28.2388	684
28.259	565
28.2792	514
28.2994	416
28.3196	390
28.3398	297
28.36	232
28.3802	216
28.4004	146
28.4206	162
28.4407	146
28.4609	152
28.4811	132
28.5013	115
28.5215	131
28.5417	128
28.5619	128
28.5821	136
28.6023	116
28.6225	144
28.6427	121
28.6629	125
28.6831	122
28.7033	130
28.7235	110
28.7437	105
28.7639	91
28.7841	121
28.8043	127
28.8245	130
28.8447	108
28.8649	123
28.8851	140
28.9053	127
28.9255	148
28.9457	139
28.9659	130
28.986	164
29.0062	147
29.0264	178
29.0466	168
29.0668	166
29.087	171
29.1072	173
29.1274	181
29.1476	240
29.1678	277
29.188	306
29.2082	375
29.2284	466
29.2486	601
29.2688	1014
29.289	2853
29.3092	9267
29.3294	8681
29.3496	4430
29.3698	5986
29.39	11215
29.4102	14064
29.4304	9484
29.4506	4639
29.4708	4982
29.491	6098
29.5112	3086
29.5313	1202
29.5515	645
29.5717	499
29.5919	395
29.6121	398
29.6323	341
29.6525	348
29.6727	369
29.6929	304
29.7131	295
29.7333	277
29.7535	248
29.7737	257
29.7939	195
29.8141	181
29.8343	168
29.8545	132
29.8747	120
29.8949	122
29.9151	148
29.9353	139
29.9555	141
29.9757	128
29.9959	124
30.0161	133
30.0363	127
30.0565	112
30.0766	146
30.0968	129
30.117	114
30.1372	129
30.1574	123
30.1776	115
30.1978	95
30.218	132
30.2382	135
30.2584	138
30.2786	134
30.2988	169
30.319	199
30.3392	260
30.3594	305
30.3796	291
30.3998	326
30.42	360
30.4402	415
30.4604	387
30.4806	343
30.5008	283
30.521	281
30.5412	196
30.5614	206
30.5816	189
30.6018	137
30.622	146
30.6421	110
30.6623	122
30.6825	118
30.7027	125
30.7229	91
30.7431	103
30.7633	113
30.7835	109
30.8037	124
30.8239	118
30.8441	94
30.8643	115
30.8845	113
30.9047	141
30.9249	112
30.9451	130
30.9653	113
30.9855	123
31.0057	127
31.0259	125
31.0461	123
31.0663	123
31.0865	100
31.1067	132
31.1269	122
31.1471	129
31.1673	139
31.1874	131
31.2076	123
31.2278	150
31.248	156
31.2682	145
31.2884	165
31.3086	188
31.3288	192
31.349	180
31.3692	193
31.3894	203
31.4096	177
31.4298	159
31.45	154
31.4702	145
31.4904	139
31.5106	136
31.5308	144
31.551	125
31.5712	135
31.5914	144
31.6116	109
31.6318	123
31.652	121
31.6722	127
31.6924	98
31.7126	120
31.7327	103
31.7529	127
31.7731	104
31.7933	106
31.8135	119
31.8337	103
31.8539	124
31.8741	125
31.8943	120
31.9145	107
31.9347	118
31.9549	107
31.9751	130
31.9953	104
32.0155	100
32.0357	128
